schedule_id,Depature Day,Depature Time,Arrival Day,Arrival Time
42635,2021-05-23,12:29:23,2021-05-23,15:24:35
16180,2019-08-19,03:20:38,2019-08-19,06:30:32
50802,2021-03-27,15:59:23,2021-03-27,19:09:17
31360,2019-11-25,17:06:14,2019-11-25,18:29:20
12387,2020-09-20,09:45:56,2020-09-20,11:09:02
42424,2020-05-09,04:36:17,2020-05-09,07:23:23
9948,2020-07-15,10:41:02,2020-07-15,13:28:08
10508,2019-10-14,19:55:44,2019-10-14,22:42:50
50117,2020-01-14,14:42:56,2020-01-14,15:27:20
34608,2021-11-10,16:50:05,2021-11-10,17:34:29
4205,2020-05-09,14:44:35,2020-05-09,16:10:41
20907,2021-12-27,12:25:35,2021-12-27,17:56:29
38504,2020-03-13,01:33:50,2020-03-13,07:04:44
1296,2020-07-24,21:45:08,2020-07-24,22:54:26
23407,2021-02-06,01:05:35,2021-02-06,02:14:53
7677,2019-12-21,11:15:53,2019-12-21,12:25:11
7009,2021-06-19,00:23:08,2021-06-19,02:18:56
42718,2021-12-04,17:25:23,2021-12-04,20:14:35
2621,2019-08-15,11:21:53,2019-08-15,14:11:05
8102,2020-04-06,21:54:14,2020-04-06,22:51:14
42035,2019-08-01,23:32:20,2019-08-01,23:46:44
3361,2020-11-22,20:34:05,2020-11-22,20:48:29
46127,2022-01-30,03:31:35,2022-01-30,03:45:59
12380,2021-04-21,04:16:35,2021-04-21,05:37:53
34897,2021-03-19,11:40:08,2021-03-19,13:01:26
20361,2021-12-17,12:01:05,2021-12-17,13:22:23
8154,2020-11-24,09:50:08,2020-11-24,12:05:08
42013,2021-09-20,01:33:53,2021-09-20,03:48:53
53583,2021-12-11,14:26:41,2021-12-11,16:41:41
33728,2020-03-27,11:27:41,2020-03-27,14:13:35
11333,2021-10-07,10:00:41,2021-10-07,11:18:23
43182,2020-12-05,03:20:41,2020-12-05,09:16:47
46596,2022-01-05,10:13:50,2022-01-05,16:09:56
54485,2021-08-22,11:59:17,2021-08-22,17:55:23
38432,2021-11-03,00:21:08,2021-11-03,03:04:38
3246,2021-03-17,03:57:11,2021-03-17,14:16:41
13426,2022-01-18,09:17:44,2022-01-18,19:37:14
4293,2021-09-24,04:55:17,2021-09-24,10:30:59
54295,2021-04-30,19:03:17,2021-05-01,00:38:59
46865,2020-06-11,14:44:08,2020-06-11,17:09:56
62531,2020-03-09,21:31:47,2020-03-09,23:57:35
38065,2020-05-11,18:53:26,2020-05-11,21:19:14
35046,2021-02-21,12:08:59,2021-02-21,14:19:11
44146,2021-12-02,14:30:23,2021-12-02,16:40:35
41707,2019-08-09,02:20:56,2019-08-09,03:42:32
53025,2020-08-15,08:37:05,2020-08-15,09:58:41
10632,2020-09-10,02:39:32,2020-09-10,04:01:08
31662,2021-04-22,11:24:47,2021-04-22,14:48:11
36230,2020-11-26,09:24:29,2020-11-26,12:47:53
10453,2020-02-12,17:41:47,2020-02-12,21:05:11
12793,2019-12-05,07:26:59,2019-12-05,12:02:41
33510,2019-09-25,12:14:44,2019-09-25,16:50:26
976,2021-06-02,11:59:38,2021-06-02,16:35:20
62459,2020-08-23,00:09:02,2020-08-23,02:29:44
46595,2020-07-31,02:14:38,2020-07-31,04:38:20
15184,2021-02-10,07:56:05,2021-02-10,10:19:47
37709,2021-02-10,02:11:41,2021-02-10,08:34:47
60035,2020-11-08,16:55:14,2020-11-08,23:18:20
42916,2021-11-19,21:04:59,2021-11-20,04:26:53
37489,2020-06-22,23:22:32,2020-06-23,06:44:26
11775,2020-01-30,16:02:35,2020-01-30,23:24:29
45105,2020-04-28,01:59:26,2020-04-28,06:10:14
13323,2020-01-04,00:30:26,2020-01-04,04:41:14
46959,2021-06-13,01:24:14,2021-06-13,04:14:38
1217,2019-09-15,08:23:32,2019-09-15,11:13:56
54457,2020-05-02,07:17:29,2020-05-02,08:18:59
54434,2019-08-28,11:47:29,2019-08-28,12:22:53
16460,2021-07-17,11:18:23,2021-07-17,17:14:02
39858,2019-08-01,21:57:32,2019-08-02,03:53:11
23204,2021-10-02,14:00:11,2021-10-02,19:55:50
51762,2019-11-16,16:18:32,2019-11-16,16:24:50
19728,2020-01-31,23:28:50,2020-02-01,02:21:02
35153,2020-07-07,18:57:02,2020-07-07,21:49:14
45848,2021-09-02,06:50:32,2021-09-02,10:17:50
61145,2020-11-09,02:55:02,2020-11-09,06:58:20
57948,2020-03-05,18:31:26,2020-03-05,22:34:44
18681,2021-07-16,05:28:26,2021-07-16,11:05:38
16071,2021-05-12,01:32:23,2021-05-12,07:09:35
25681,2020-11-26,04:10:02,2020-11-26,06:14:59
45436,2021-12-25,09:09:17,2021-12-25,15:23:23
14691,2020-09-12,14:34:59,2020-09-12,20:49:05
32592,2021-01-16,21:48:47,2021-01-17,02:34:05
26422,2020-10-26,10:58:59,2020-10-26,15:44:17
13575,2020-04-03,20:38:32,2020-04-04,01:23:50
25240,2021-06-16,21:19:35,2021-06-17,01:59:47
49805,2021-09-24,10:49:32,2021-09-24,11:45:38
54315,2019-09-25,17:21:56,2019-09-25,18:56:26
17754,2020-02-19,09:54:47,2020-02-19,11:29:17
15529,2019-12-14,09:57:17,2019-12-14,11:31:47
19405,2021-02-07,12:00:56,2021-02-07,13:02:26
48951,2020-02-14,04:12:02,2020-02-14,05:13:32
5223,2019-09-03,14:36:26,2019-09-03,17:19:02
60570,2019-12-13,04:53:26,2019-12-13,05:10:32
23412,2021-01-12,14:35:38,2021-01-12,14:52:44
33408,2020-08-07,17:37:59,2020-08-07,19:28:41
60387,2022-01-03,21:57:20,2022-01-03,23:52:14
24883,2020-01-22,09:48:08,2020-01-22,11:43:02
22134,2020-02-28,11:39:02,2020-02-28,13:33:56
26473,2021-01-03,22:00:23,2021-01-03,23:27:05
59023,2020-04-18,02:28:26,2020-04-18,05:43:08
62641,2020-06-16,03:59:26,2020-06-16,07:14:08
4542,2019-11-15,17:38:38,2019-11-15,20:53:20
9564,2019-10-11,05:28:56,2019-10-11,08:37:20
34607,2020-05-15,21:09:53,2020-05-16,00:18:17
49047,2021-06-26,00:24:32,2021-06-26,03:32:56
14482,2020-03-29,12:13:32,2020-03-29,14:35:44
58728,2020-08-30,12:33:47,2020-08-30,15:33:47
32562,2020-11-21,00:08:26,2020-11-21,03:08:26
57991,2020-01-02,18:26:41,2020-01-02,21:26:41
26237,2021-09-05,06:46:02,2021-09-05,09:33:08
9570,2020-06-17,16:25:53,2020-06-17,19:12:59
10407,2019-11-06,06:54:56,2019-11-06,09:42:02
15537,2019-12-23,20:45:44,2019-12-23,23:01:56
26438,2020-09-19,01:01:32,2020-09-19,03:17:44
32856,2020-07-24,11:59:20,2020-07-24,12:27:50
21819,2021-02-25,19:41:35,2021-02-25,20:10:05
61061,2021-12-10,11:03:29,2021-12-10,13:28:05
19810,2021-12-12,11:20:50,2021-12-12,12:57:44
30324,2020-11-20,20:52:32,2020-11-20,22:29:26
17539,2021-11-26,02:07:47,2021-11-26,03:45:35
41183,2021-04-03,09:18:41,2021-04-03,10:56:29
46278,2020-11-11,13:41:53,2020-11-11,16:38:53
52980,2021-01-20,13:02:47,2021-01-20,16:30:41
40160,2020-10-06,13:43:32,2020-10-06,17:11:26
60980,2019-10-31,06:26:41,2019-10-31,07:09:35
42130,2021-05-04,15:53:38,2021-05-04,16:36:32
41290,2020-02-03,00:46:47,2020-02-03,01:29:41
60568,2021-11-28,13:20:44,2021-11-28,13:49:14
22416,2022-01-02,06:55:17,2022-01-02,08:05:11
55245,2019-10-24,03:10:44,2019-10-24,04:20:38
55119,2021-05-29,11:34:17,2021-05-29,12:44:11
59523,2021-05-15,23:15:17,2021-05-16,00:19:29
1246,2021-08-09,00:18:20,2021-08-09,02:06:20
3750,2021-06-18,14:20:20,2021-06-18,14:57:32
51071,2021-07-19,06:36:41,2021-07-19,07:13:53
32146,2020-08-23,15:45:59,2020-08-23,17:05:47
24954,2019-08-29,06:49:20,2019-08-29,08:03:26
29702,2020-06-18,03:51:29,2020-06-18,07:28:59
55862,2019-10-21,23:34:41,2019-10-22,03:12:11
26335,2020-04-15,17:42:47,2020-04-15,20:10:59
36922,2021-11-05,23:30:32,2021-11-06,02:19:44
40023,2019-09-05,19:38:08,2019-09-05,22:35:26
2064,2020-05-15,02:50:59,2020-05-15,04:17:41
12838,2021-08-29,06:04:14,2021-08-29,07:30:56
24974,2021-01-22,22:21:32,2021-01-23,01:56:56
51809,2019-12-10,00:04:23,2019-12-10,07:21:29
3272,2021-05-10,14:14:50,2021-05-10,21:31:56
55093,2020-08-15,18:37:50,2020-08-16,01:54:56
32825,2020-12-13,11:15:26,2020-12-13,14:24:44
36138,2020-03-21,21:55:35,2020-03-22,01:04:53
46044,2021-11-12,08:30:32,2021-11-12,11:39:50
32998,2021-02-15,20:16:53,2021-02-15,23:20:11
6115,2020-03-24,07:33:44,2020-03-24,10:37:02
21485,2021-11-02,16:42:08,2021-11-02,19:45:26
30583,2020-05-16,11:18:56,2020-05-16,12:23:26
36978,2019-10-31,23:59:59,2019-11-01,01:04:29
5443,2020-05-08,12:44:17,2020-05-08,13:38:35
25301,2020-12-27,22:11:05,2020-12-27,23:05:23
40218,2020-04-20,17:59:35,2020-04-20,19:19:23
61475,2020-05-07,19:56:50,2020-05-07,21:16:38
41610,2020-08-29,02:06:05,2020-08-29,10:55:53
25896,2021-07-31,16:48:35,2021-07-31,20:46:11
52881,2021-02-27,21:06:53,2021-02-27,21:59:41
53709,2020-07-09,13:09:23,2020-07-09,16:46:35
48377,2021-08-04,02:47:56,2021-08-04,11:17:38
10169,2021-05-20,13:21:14,2021-05-20,21:50:56
39999,2020-09-30,06:59:20,2020-09-30,15:29:02
52349,2021-11-11,00:00:23,2021-11-11,03:30:59
45325,2020-08-13,17:23:11,2020-08-13,20:53:47
36213,2021-10-30,15:55:35,2021-10-30,17:49:53
40188,2022-01-08,00:11:23,2022-01-08,01:21:53
35275,2021-02-15,08:16:20,2021-02-15,09:26:50
33427,2020-05-29,13:25:02,2020-05-29,16:07:56
10179,2021-03-09,11:56:35,2021-03-09,14:39:29
34476,2021-03-24,17:29:41,2021-03-24,20:43:11
29475,2020-10-20,12:06:50,2020-10-20,13:25:08
37028,2019-10-13,02:42:41,2019-10-13,04:00:59
10183,2021-10-13,22:57:47,2021-10-14,06:38:53
40239,2021-10-07,07:12:44,2021-10-07,14:53:50
11695,2021-07-18,21:45:11,2021-07-19,01:35:53
42881,2020-04-06,17:43:47,2020-04-06,21:34:29
50343,2019-12-27,13:35:08,2019-12-27,17:25:50
40924,2021-09-23,20:06:47,2021-09-23,23:44:17
13569,2021-10-17,11:04:23,2021-10-17,13:50:35
23524,2019-08-22,15:23:29,2019-08-22,18:50:47
44955,2019-07-25,21:44:38,2019-07-26,01:11:56
59068,2021-01-27,01:32:26,2021-01-27,04:59:44
6626,2021-09-10,15:27:02,2021-09-10,16:37:14
22350,2019-09-14,20:38:47,2019-09-14,21:48:59
20496,2021-03-18,15:04:26,2021-03-18,20:53:38
42302,2019-09-19,06:39:11,2019-09-19,10:32:53
47509,2020-10-07,03:57:20,2020-10-07,07:45:20
56774,2021-08-30,19:04:44,2021-08-30,22:52:44
6658,2020-03-25,02:28:50,2020-03-25,04:14:08
1916,2021-12-17,23:25:02,2021-12-18,01:10:20
28241,2021-12-31,21:57:05,2022-01-01,00:50:47
12526,2019-10-24,11:51:11,2019-10-24,15:23:17
34042,2021-07-15,02:15:17,2021-07-15,05:47:23
48655,2020-09-01,08:28:05,2020-09-01,12:00:11
7423,2021-12-29,14:39:29,2021-12-29,16:33:47
58503,2021-11-16,05:51:41,2021-11-16,07:45:59
42615,2021-06-04,22:39:32,2021-06-05,04:20:56
19574,2019-10-15,15:07:29,2019-10-15,20:48:53
61287,2019-10-10,05:57:23,2019-10-10,06:07:53
50647,2021-09-14,18:13:50,2021-09-14,18:24:20
34252,2019-12-02,17:54:23,2019-12-02,22:45:59
21849,2021-03-27,17:02:47,2021-03-27,21:54:23
57788,2019-07-28,13:11:05,2019-07-28,18:02:41
38555,2021-08-26,15:28:53,2021-08-26,21:13:35
44167,2020-01-21,07:07:41,2020-01-21,12:52:23
23464,2019-09-05,22:17:14,2019-09-06,02:17:32
39958,2019-11-05,12:15:35,2019-11-05,16:15:53
23607,2020-09-26,08:50:38,2020-09-26,12:50:56
111,2021-07-01,22:13:41,2021-07-01,23:16:41
30718,2021-06-26,20:25:59,2021-06-26,21:28:59
36202,2020-12-09,19:30:20,2020-12-09,23:19:50
54524,2021-02-23,14:11:20,2021-02-23,18:00:50
21571,2020-11-17,08:19:26,2020-11-17,12:08:56
32306,2019-11-25,17:05:59,2019-11-25,18:21:35
24573,2019-09-10,12:27:23,2019-09-10,18:34:53
23724,2020-11-17,19:09:35,2020-11-17,19:54:17
57033,2021-08-20,22:16:35,2021-08-20,23:01:17
8567,2019-10-17,14:03:56,2019-10-17,14:48:38
37190,2019-09-07,02:22:26,2019-09-07,07:33:50
31481,2021-07-30,05:33:23,2021-07-30,10:44:47
48293,2019-08-29,20:01:23,2019-08-30,01:12:47
19716,2020-12-30,15:19:50,2020-12-30,18:34:50
25741,2021-01-17,14:00:35,2021-01-17,17:15:35
48380,2020-03-20,22:45:05,2020-03-21,02:14:47
42393,2020-04-28,02:46:47,2020-04-28,06:16:29
35950,2019-08-16,15:05:44,2019-08-16,18:35:26
1338,2019-10-27,05:28:05,2019-10-27,06:17:53
10237,2021-08-14,09:46:29,2021-08-14,10:36:17
4272,2020-11-12,20:34:44,2020-11-12,21:24:32
33053,2019-08-06,05:02:32,2019-08-06,09:56:32
40895,2020-11-12,17:03:05,2020-11-12,21:57:05
12623,2020-02-20,19:08:17,2020-02-20,21:58:05
14746,2021-01-29,04:35:14,2021-01-29,07:25:02
7296,2019-08-19,18:44:47,2019-08-19,21:34:35
49938,2021-05-05,06:33:50,2021-05-05,15:17:56
13138,2020-06-16,15:39:44,2020-06-16,20:04:20
52695,2020-04-16,17:21:35,2020-04-16,21:46:11
23832,2021-11-24,18:42:26,2021-11-24,20:54:44
29179,2020-12-18,03:29:29,2020-12-18,05:41:47
36584,2020-04-05,11:43:23,2020-04-05,13:55:41
49206,2020-04-22,22:42:02,2020-04-23,02:55:32
55040,2019-10-11,12:09:38,2019-10-11,15:02:08
54463,2021-08-16,18:05:14,2021-08-16,22:40:02
15154,2021-02-19,05:42:50,2021-02-19,10:17:38
13638,2020-07-14,09:28:23,2020-07-14,11:28:41
14342,2021-01-26,23:10:35,2021-01-27,01:10:53
54118,2019-11-16,06:46:02,2019-11-16,08:46:20
2230,2020-02-01,21:58:59,2020-02-01,22:24:11
1057,2019-12-16,05:36:14,2019-12-16,06:01:26
41203,2021-08-09,13:25:50,2021-08-09,13:51:02
48777,2019-12-02,00:48:05,2019-12-02,01:27:05
60920,2020-02-20,01:51:32,2020-02-20,02:30:32
58534,2020-07-25,16:49:59,2020-07-26,06:01:23
21091,2021-07-04,02:01:08,2021-07-04,02:31:26
157,2019-12-25,09:09:20,2019-12-25,09:39:38
34715,2021-04-22,06:11:47,2021-04-22,06:42:05
25200,2021-01-14,12:22:50,2021-01-14,13:36:56
54417,2021-04-13,23:22:41,2021-04-13,23:49:05
55929,2022-01-16,15:05:26,2022-01-16,16:03:56
8605,2021-07-23,22:25:41,2021-07-23,23:12:11
25605,2020-10-16,21:44:29,2020-10-16,22:27:05
29321,2020-01-21,03:53:08,2020-01-21,04:35:44
59611,2020-11-09,17:01:11,2020-11-09,17:40:29
61863,2021-07-18,05:14:53,2021-07-18,07:31:05
20088,2019-12-24,01:25:23,2019-12-24,02:50:53
22423,2021-12-30,06:30:38,2021-12-30,07:56:08
33358,2019-12-21,09:03:59,2019-12-21,10:29:29
37378,2021-11-05,01:07:59,2021-11-05,02:33:47
12202,2021-09-11,17:22:53,2021-09-11,19:21:23
52179,2020-10-24,17:06:50,2020-10-24,18:11:38
45017,2020-03-16,19:06:59,2020-03-16,20:11:47
8764,2022-01-14,08:21:14,2022-01-14,09:26:02
19542,2020-07-26,03:58:53,2020-07-26,04:35:11
24145,2020-01-27,03:01:38,2020-01-27,15:16:20
26780,2020-02-16,11:00:11,2020-02-16,22:38:53
34182,2021-02-21,18:13:08,2021-02-22,05:51:50
27901,2020-11-21,06:57:02,2020-11-21,18:35:44
27123,2021-01-10,10:43:59,2021-01-11,06:54:47
42632,2020-03-29,13:26:32,2020-03-30,09:37:20
36683,2019-08-01,21:32:05,2019-08-02,17:42:53
41957,2020-04-30,17:15:41,2020-05-01,04:51:05
6444,2020-09-16,23:07:38,2020-09-17,10:43:02
28123,2020-09-24,10:04:44,2020-09-24,21:40:08
20317,2020-10-16,01:59:32,2020-10-16,16:00:44
16491,2019-08-18,03:47:08,2019-08-18,17:48:20
50715,2020-06-20,14:07:32,2020-06-21,04:08:44
30011,2020-09-19,12:19:56,2020-09-20,00:42:26
41652,2020-12-27,06:18:11,2020-12-27,19:37:23
21197,2020-03-03,23:12:11,2020-03-04,12:31:23
28394,2020-11-28,08:46:26,2020-11-28,22:05:38
2666,2020-02-03,06:44:26,2020-02-03,20:51:20
51111,2019-10-30,11:36:23,2019-10-31,01:43:17
60502,2021-04-18,01:25:29,2021-04-18,02:17:59
45268,2020-06-09,14:43:38,2020-06-09,15:36:08
48787,2021-06-30,20:12:32,2021-06-30,21:35:20
15841,2020-11-10,06:23:44,2020-11-10,07:46:32
28950,2020-01-09,21:47:14,2020-01-09,23:10:02
52708,2020-11-14,13:24:47,2020-11-14,21:46:05
726,2021-02-07,09:28:44,2021-02-07,19:26:38
18192,2021-06-27,17:45:44,2021-06-28,03:43:38
50056,2020-07-21,07:29:32,2020-07-21,17:00:26
54382,2021-03-21,16:10:26,2021-03-22,02:34:44
8048,2021-10-26,01:44:02,2021-10-26,12:08:20
47093,2022-01-06,23:34:29,2022-01-07,09:58:47
15296,2019-10-01,16:47:23,2019-10-01,17:21:17
49235,2020-06-22,09:59:17,2020-06-22,10:33:11
12310,2021-12-10,23:37:11,2021-12-11,00:11:05
42762,2021-07-09,07:09:44,2021-07-09,09:14:14
18063,2020-02-09,21:40:20,2020-02-09,23:37:20
14970,2021-01-03,14:16:17,2021-01-03,18:12:23
3749,2020-05-22,12:26:59,2020-05-22,16:23:05
32627,2019-09-21,16:11:44,2019-09-21,23:13:32
22772,2020-03-11,09:29:02,2020-03-11,16:30:50
22572,2021-04-24,02:29:23,2021-04-24,03:25:29
50730,2021-10-14,02:49:35,2021-10-14,05:02:47
56242,2021-03-15,05:41:56,2021-03-15,07:55:08
36543,2022-01-13,05:14:50,2022-01-13,15:57:08
42876,2021-07-31,04:14:11,2021-07-31,14:56:29
44260,2020-12-16,08:46:29,2020-12-16,10:29:59
43838,2021-07-10,13:28:11,2021-07-10,15:11:41
9303,2021-05-31,21:36:53,2021-05-31,23:20:23
36498,2021-11-02,05:27:35,2021-11-02,08:27:53
2633,2020-05-02,21:39:50,2020-05-03,00:40:08
17550,2020-03-19,10:48:29,2020-03-19,11:42:29
24836,2019-10-11,05:58:47,2019-10-11,08:47:50
27608,2020-07-16,13:35:17,2020-07-16,16:24:20
34106,2021-01-01,06:31:05,2021-01-01,09:20:08
7947,2020-08-17,18:58:56,2020-08-18,01:42:26
22678,2021-09-14,08:30:47,2021-09-14,09:46:05
57830,2020-06-04,01:52:11,2020-06-04,03:07:29
8826,2021-08-03,04:26:47,2021-08-03,05:23:11
57767,2020-01-30,22:35:29,2020-01-31,10:32:29
55916,2021-09-20,05:34:32,2021-09-20,17:31:32
29548,2020-04-04,21:07:41,2020-04-05,09:04:41
46606,2020-04-11,19:24:35,2020-04-11,22:57:26
24225,2019-11-16,00:18:59,2019-11-16,01:16:35
50295,2020-06-03,03:12:23,2020-06-03,04:09:59
13622,2020-03-26,21:48:47,2020-03-26,22:46:23
49102,2019-12-17,13:30:20,2019-12-17,15:36:56
57107,2021-01-31,16:55:29,2021-01-31,17:58:47
9609,2020-08-13,12:02:05,2020-08-13,13:05:23
11519,2020-03-26,17:16:41,2020-03-26,18:19:59
58709,2020-07-29,16:26:47,2020-07-29,18:53:11
10526,2020-12-17,22:50:05,2020-12-18,01:16:29
32109,2020-03-28,14:19:08,2020-03-28,16:45:32
41708,2021-10-15,01:10:35,2021-10-15,04:02:11
46340,2021-11-08,13:08:14,2021-11-08,15:59:50
60319,2021-02-12,03:44:23,2021-02-12,15:28:47
14296,2021-12-01,04:08:20,2021-12-01,15:52:44
52220,2021-05-24,00:13:23,2021-05-24,02:02:53
41756,2020-10-13,20:31:08,2020-10-13,22:20:38
30169,2020-03-02,00:21:32,2020-03-02,02:11:02
13344,2021-07-13,23:08:38,2021-07-14,03:07:44
38830,2020-11-16,16:53:41,2020-11-16,20:52:47
45588,2021-01-16,20:24:59,2021-01-17,08:59:29
5867,2020-03-18,03:45:05,2020-03-18,16:19:35
53415,2021-04-27,22:10:53,2021-04-28,10:45:23
56592,2020-05-05,20:46:20,2020-05-06,04:25:20
46908,2019-10-30,18:30:11,2019-10-30,23:05:17
24144,2019-11-04,11:28:29,2019-11-04,16:03:35
30879,2021-03-11,03:51:50,2021-03-11,10:32:47
29842,2020-06-24,19:35:56,2020-06-25,07:39:14
3838,2020-03-28,00:18:59,2020-03-28,12:22:17
24939,2019-09-08,21:14:59,2019-09-09,05:07:11
1991,2020-01-06,17:07:26,2020-01-07,00:59:38
58309,2019-10-06,19:27:05,2019-10-06,20:36:05
57298,2021-03-21,08:10:38,2021-03-21,09:19:38
50085,2020-02-18,10:53:17,2020-02-18,23:44:53
26394,2020-05-02,04:22:14,2020-05-02,17:13:50
31211,2020-11-19,14:16:26,2020-11-20,03:08:02
56038,2021-11-06,11:04:44,2021-11-06,13:31:44
42918,2020-09-03,13:55:53,2020-09-03,23:47:47
44408,2020-02-28,23:22:32,2020-02-29,03:25:14
3177,2021-07-07,23:07:56,2021-07-08,05:13:20
50804,2019-11-09,06:56:17,2019-11-09,13:01:41
42521,2020-05-06,04:32:05,2020-05-06,10:37:29
2304,2021-11-22,18:24:41,2021-11-23,04:09:59
5861,2019-10-02,03:32:17,2019-10-02,09:38:53
6007,2021-04-01,04:55:59,2021-04-01,11:02:35
58020,2020-11-21,10:34:05,2020-11-21,17:31:23
17233,2019-08-27,07:46:26,2019-08-27,19:01:08
5097,2019-09-23,07:30:26,2019-09-23,18:45:08
5292,2020-09-19,17:11:20,2020-09-20,04:26:02
59122,2020-06-03,13:38:59,2020-06-03,22:02:59
40977,2020-11-20,19:52:08,2020-11-21,04:16:08
18778,2021-05-21,13:09:17,2021-05-21,21:33:17
51727,2021-09-27,20:20:29,2021-09-28,05:41:29
7636,2019-09-03,05:15:11,2019-09-03,14:36:11
22933,2020-01-09,11:00:23,2020-01-09,20:21:23
11046,2022-01-03,02:32:17,2022-01-03,09:33:05
55698,2020-03-12,09:35:05,2020-03-12,16:35:53
12218,2020-06-12,06:08:47,2020-06-12,19:08:29
56688,2019-12-14,22:54:08,2019-12-15,11:53:50
61649,2020-12-25,10:46:29,2020-12-25,23:46:11
9222,2020-06-30,02:00:11,2020-06-30,07:10:23
62716,2020-11-05,11:24:26,2020-11-05,16:34:38
19834,2020-11-27,01:04:29,2020-11-27,08:48:17
38086,2021-03-08,19:15:14,2021-03-09,02:59:02
48514,2021-10-07,17:54:11,2021-10-08,01:37:59
18300,2021-08-04,11:32:11,2021-08-04,16:08:11
15186,2020-12-14,07:31:47,2020-12-14,12:07:47
57130,2021-11-12,08:39:44,2021-11-12,11:56:32
11061,2019-10-25,12:22:08,2019-10-26,00:41:20
42418,2019-08-17,00:19:20,2019-08-17,12:38:32
32683,2020-10-21,06:32:44,2020-10-21,11:54:56
38240,2021-05-28,16:32:38,2021-05-28,21:54:50
44375,2021-03-13,06:16:14,2021-03-13,07:33:02
2576,2020-04-09,17:01:53,2020-04-09,23:05:47
22723,2021-12-17,23:34:23,2021-12-18,03:09:47
30108,2019-10-28,23:19:11,2019-10-29,02:54:35
5025,2020-11-10,07:19:20,2020-11-10,10:54:44
19437,2021-09-08,13:42:17,2021-09-08,16:32:59
36562,2020-12-27,01:48:35,2020-12-27,05:56:23
51413,2020-03-20,19:19:23,2020-03-20,23:27:11
38836,2021-11-15,05:09:17,2021-11-15,09:17:05
49555,2020-06-29,00:58:11,2020-06-29,07:44:59
47962,2020-04-16,06:37:59,2020-04-16,13:24:47
12539,2021-07-25,10:03:47,2021-07-25,10:35:17
22672,2019-12-25,17:10:47,2019-12-26,02:32:05
4187,2020-01-23,07:08:50,2020-01-23,16:30:08
48813,2022-01-19,11:31:08,2022-01-19,20:52:26
48773,2021-03-24,22:44:41,2021-03-25,11:13:11
22959,2021-04-05,04:07:44,2021-04-05,16:36:14
56046,2021-03-03,10:54:53,2021-03-03,23:23:23
60914,2021-05-01,15:11:08,2021-05-02,00:15:38
8413,2020-03-11,18:13:05,2020-03-12,06:50:17
9632,2019-07-31,12:53:17,2019-08-01,01:30:29
23072,2020-12-04,05:21:23,2020-12-04,17:58:35
46123,2021-07-19,01:59:56,2021-07-19,10:05:38
2962,2020-04-13,13:58:38,2020-04-13,20:35:14
26642,2022-01-03,16:33:20,2022-01-03,23:09:56
23250,2021-08-16,11:04:20,2021-08-16,17:40:56
23744,2021-10-02,06:17:08,2021-10-02,13:09:56
15795,2020-12-29,01:22:56,2020-12-29,08:15:44
28655,2021-02-13,13:32:50,2021-02-13,21:51:26
33711,2021-08-03,20:03:38,2021-08-04,04:22:14
3459,2020-10-17,08:48:50,2020-10-17,17:07:26
7663,2021-02-27,07:11:44,2021-02-27,14:44:44
23560,2020-07-14,22:57:11,2020-07-15,06:30:11
58733,2020-10-18,22:46:53,2020-10-19,06:19:53
62036,2019-08-03,23:31:20,2019-08-04,03:50:32
56278,2020-01-02,15:07:11,2020-01-02,23:59:59
32445,2020-05-25,09:25:44,2020-05-25,18:18:32
29397,2019-11-13,02:26:14,2019-11-13,12:01:38
6077,2020-02-21,02:43:11,2020-02-21,12:18:35
60826,2020-07-19,01:23:35,2020-07-19,10:58:59
50669,2020-12-01,01:56:38,2020-12-01,09:34:44
39096,2021-05-18,09:56:41,2021-05-18,17:34:47
3086,2020-05-17,14:27:56,2020-05-17,22:06:02
6709,2021-07-26,01:20:35,2021-07-26,07:26:35
52306,2021-01-25,15:04:29,2021-01-25,21:10:29
9072,2021-10-02,02:28:53,2021-10-02,08:34:53
46548,2020-07-20,06:40:26,2020-07-20,08:05:20
39590,2020-07-23,08:56:23,2020-07-23,12:24:35
14856,2019-08-10,15:12:53,2019-08-10,22:57:53
8234,2021-09-02,20:39:14,2021-09-03,04:24:14
24541,2021-04-11,12:20:20,2021-04-11,20:05:20
61764,2020-04-23,13:55:02,2020-04-23,22:41:32
21289,2022-01-03,03:40:35,2022-01-03,12:27:05
60937,2020-10-11,22:39:41,2020-10-12,07:26:11
38403,2021-06-27,14:35:47,2021-06-27,21:46:35
1587,2021-03-16,10:46:53,2021-03-16,18:45:59
28941,2020-02-07,07:01:59,2020-02-07,15:01:05
20129,2021-02-05,01:00:08,2021-02-05,06:41:14
50856,2021-11-06,01:06:11,2021-11-06,06:47:17
59772,2021-10-29,01:16:29,2021-10-29,06:57:35
42000,2019-08-23,22:23:41,2019-08-24,08:19:47
1347,2020-09-12,18:39:44,2020-09-12,19:20:32
37983,2020-03-11,08:57:11,2020-03-11,09:37:59
51271,2021-01-09,07:27:23,2021-01-09,08:08:11
29390,2020-04-20,15:04:50,2020-04-21,02:35:08
47557,2020-11-05,12:20:56,2020-11-05,23:51:14
358,2020-03-23,03:08:38,2020-03-23,14:38:56
61534,2022-01-26,21:01:32,2022-01-27,05:30:02
61563,2021-07-28,20:54:17,2021-07-29,05:14:23
