"schedule_id","dept_date","dept_time","ariv_date","ariv_time"
21135,2020-12-05,"9:40:00",2020-12-05,"12:35:00"
21601,2019-09-15,"11:45:00",2019-09-15,"12:40:00"
75862,2022-05-02,"20:45:00",2022-05-03,"9:20:00"
95020,2019-09-24,"23:45:00",2019-09-25,"8:20:00"
22004,2019-05-02,"11:15:00",2019-05-02,"14:40:00"
11277,2020-08-11,"10:30:00",2020-08-11,"14:20:00"
28449,2021-07-22,"10:55:00",2021-07-22,"13:50:00"
90803,2021-07-18,"22:55:00",2021-07-19,"8:55:00"
75851,2021-07-02,"22:50:00",2021-07-03,"9:50:00"
34601,2020-05-17,"10:40:00",2020-05-17,"14:40:00"
26899,2019-08-31,"10:0:00",2019-08-31,"13:35:00"
70445,2020-12-01,"20:45:00",2020-12-02,"8:5:00"
11992,2020-02-16,"9:15:00",2020-02-16,"13:15:00"
37852,2020-02-25,"10:35:00",2020-02-25,"13:30:00"
29787,2019-01-02,"10:30:00",2019-01-02,"14:55:00"
93080,2022-09-05,"20:0:00",2022-09-06,"7:25:00"
98396,2020-10-19,"23:15:00",2020-10-20,"8:40:00"
32173,2020-11-19,"9:50:00",2020-11-19,"12:50:00"
21968,2019-10-06,"10:40:00",2019-10-06,"12:25:00"
95692,2021-10-12,"21:35:00",2021-10-13,"7:10:00"
35090,2021-03-25,"11:25:00",2021-03-25,"14:50:00"
70437,2020-03-19,"21:25:00",2020-03-20,"9:45:00"
17674,2019-09-16,"9:5:00",2019-09-16,"13:20:00"
84262,2019-07-03,"21:30:00",2019-07-04,"8:20:00"
12690,2022-03-16,"11:50:00",2022-03-16,"14:5:00"
37560,2022-02-03,"10:50:00",2022-02-03,"14:10:00"
15700,2022-09-09,"11:55:00",2022-09-09,"14:45:00"
39939,2019-01-17,"10:40:00",2019-01-17,"12:10:00"
95157,2021-05-20,"22:15:00",2021-05-21,"8:5:00"
32707,2020-04-08,"9:0:00",2020-04-08,"13:25:00"
10387,2019-11-06,"9:0:00",2019-11-06,"13:20:00"
27520,2019-12-03,"10:15:00",2019-12-03,"13:25:00"
71837,2021-09-12,"20:55:00",2021-09-13,"8:5:00"
39620,2019-08-08,"11:15:00",2019-08-08,"12:20:00"
70998,2019-03-31,"22:25:00",2019-04-01,"7:20:00"
35398,2020-05-25,"9:30:00",2020-05-25,"12:35:00"
32554,2020-11-11,"10:15:00",2020-11-11,"14:30:00"
18586,2021-10-06,"10:25:00",2021-10-06,"13:40:00"
80184,2022-06-25,"21:30:00",2022-06-26,"7:15:00"
14905,2020-05-21,"11:50:00",2020-05-21,"13:45:00"
91906,2021-05-30,"22:20:00",2021-05-31,"7:40:00"
94393,2021-06-18,"22:5:00",2021-06-19,"8:40:00"
17077,2022-12-24,"11:10:00",2022-12-24,"12:40:00"
80747,2020-09-16,"20:30:00",2020-09-17,"9:10:00"
24093,2020-11-20,"10:10:00",2020-11-20,"13:10:00"
23774,2021-02-18,"11:5:00",2021-02-18,"13:20:00"
27065,2019-11-21,"9:45:00",2019-11-21,"13:40:00"
92851,2020-06-02,"20:35:00",2020-06-03,"7:50:00"
18433,2020-03-04,"11:45:00",2020-03-04,"12:40:00"
88031,2021-06-11,"21:25:00",2021-06-12,"7:45:00"
25858,2020-03-29,"9:15:00",2020-03-29,"13:40:00"
35893,2022-03-04,"9:30:00",2022-03-04,"13:55:00"
86814,2020-02-15,"19:50:00",2020-02-16,"9:5:00"
20749,2019-01-10,"9:25:00",2019-01-10,"13:10:00"
20119,2020-07-07,"11:50:00",2020-07-07,"14:30:00"
74050,2020-02-18,"20:10:00",2020-02-19,"7:40:00"
21124,2022-08-27,"11:55:00",2022-08-27,"14:20:00"
98815,2022-10-11,"21:30:00",2022-10-12,"9:25:00"
95078,2022-11-13,"22:50:00",2022-11-14,"9:5:00"
33675,2022-11-12,"9:15:00",2022-11-12,"13:5:00"
15786,2021-01-25,"11:55:00",2021-01-25,"12:50:00"
78362,2020-11-09,"21:45:00",2020-11-10,"7:40:00"
30863,2021-05-02,"10:20:00",2021-05-02,"12:50:00"
83805,2021-05-03,"19:0:00",2021-05-04,"9:5:00"
38868,2021-12-26,"10:45:00",2021-12-26,"13:25:00"
26479,2019-09-20,"11:40:00",2019-09-20,"14:0:00"
14574,2021-04-28,"10:50:00",2021-04-28,"12:20:00"
20952,2019-10-02,"11:35:00",2019-10-02,"12:20:00"
32901,2020-03-24,"10:55:00",2020-03-24,"14:40:00"
22656,2020-08-04,"9:40:00",2020-08-04,"12:0:00"
13228,2019-06-25,"10:0:00",2019-06-25,"13:5:00"
98646,2020-11-15,"23:40:00",2020-11-16,"8:20:00"
26291,2021-09-13,"9:45:00",2021-09-13,"13:25:00"
18529,2021-07-25,"9:10:00",2021-07-25,"14:55:00"
76845,2021-08-16,"22:5:00",2021-08-17,"8:50:00"
38124,2021-11-11,"11:35:00",2021-11-11,"13:40:00"
28818,2019-09-07,"10:5:00",2019-09-07,"14:35:00"
15666,2021-06-29,"10:45:00",2021-06-29,"13:0:00"
19230,2022-06-09,"9:15:00",2022-06-09,"13:30:00"
92986,2021-09-20,"21:50:00",2021-09-21,"9:30:00"
27552,2021-01-14,"11:50:00",2021-01-14,"13:0:00"
37232,2019-11-15,"10:10:00",2019-11-15,"13:55:00"
37623,2020-10-06,"9:25:00",2020-10-06,"12:15:00"
70332,2022-02-06,"19:20:00",2022-02-07,"9:15:00"
16750,2022-03-22,"10:25:00",2022-03-22,"12:15:00"
88860,2020-02-23,"22:30:00",2020-02-24,"9:10:00"
25970,2022-02-05,"11:40:00",2022-02-05,"14:25:00"
10087,2020-12-04,"9:15:00",2020-12-04,"13:40:00"
80687,2021-04-23,"19:35:00",2021-04-24,"9:55:00"
16759,2021-07-22,"9:40:00",2021-07-22,"14:0:00"
21994,2019-04-23,"11:0:00",2019-04-23,"12:40:00"
30559,2022-05-14,"10:45:00",2022-05-14,"13:10:00"
18193,2021-11-15,"10:50:00",2021-11-15,"14:10:00"
86178,2022-01-21,"20:15:00",2022-01-22,"7:40:00"
21802,2019-08-31,"10:30:00",2019-08-31,"12:45:00"
81714,2020-10-31,"23:25:00",2020-11-01,"7:30:00"
38020,2019-05-08,"11:30:00",2019-05-08,"14:10:00"
35680,2022-12-01,"10:0:00",2022-12-01,"12:50:00"
76254,2021-02-06,"20:35:00",2021-02-07,"7:55:00"
15961,2022-10-29,"11:10:00",2022-10-29,"14:50:00"
18402,2022-06-20,"9:15:00",2022-06-20,"13:20:00"
34382,2022-05-23,"11:30:00",2022-05-23,"12:20:00"
93615,2020-08-29,"19:30:00",2020-08-30,"7:10:00"
39540,2019-08-03,"10:50:00",2019-08-03,"12:5:00"
13482,2019-11-08,"9:35:00",2019-11-08,"12:45:00"
11710,2021-10-14,"9:55:00",2021-10-14,"12:10:00"
15581,2020-02-20,"9:55:00",2020-02-20,"14:25:00"
18125,2021-02-11,"11:10:00",2021-02-11,"12:5:00"
34308,2021-01-11,"10:30:00",2021-01-11,"13:50:00"
93132,2022-11-03,"19:50:00",2022-11-04,"8:20:00"
91442,2021-03-01,"21:0:00",2021-03-02,"7:25:00"
97032,2022-04-24,"20:10:00",2022-04-25,"7:5:00"
28603,2021-07-31,"9:15:00",2021-07-31,"12:5:00"
84402,2022-05-06,"22:25:00",2022-05-07,"8:50:00"
10775,2020-03-23,"10:10:00",2020-03-23,"13:10:00"
15537,2020-08-13,"11:50:00",2020-08-13,"14:0:00"
72294,2020-07-25,"21:15:00",2020-07-26,"7:55:00"
25332,2021-12-09,"9:10:00",2021-12-09,"14:5:00"
72542,2019-10-02,"23:40:00",2019-10-03,"9:45:00"
36882,2021-06-16,"10:20:00",2021-06-16,"13:20:00"
28950,2019-01-05,"9:25:00",2019-01-05,"12:20:00"
78713,2022-02-21,"22:0:00",2022-02-22,"9:10:00"
23932,2019-07-30,"9:40:00",2019-07-30,"12:35:00"
78642,2019-06-09,"19:35:00",2019-06-10,"8:30:00"
13489,2019-10-06,"11:15:00",2019-10-06,"12:40:00"
89330,2020-08-05,"20:20:00",2020-08-06,"7:0:00"
17111,2020-10-22,"11:15:00",2020-10-22,"14:20:00"
37189,2021-12-06,"9:45:00",2021-12-06,"13:40:00"
15026,2021-07-04,"9:40:00",2021-07-04,"12:10:00"
29335,2021-06-28,"10:15:00",2021-06-28,"12:10:00"
19389,2022-05-14,"10:55:00",2022-05-14,"14:0:00"
16969,2022-12-31,"11:35:00",2022-12-31,"12:20:00"
92904,2019-04-09,"22:40:00",2019-04-10,"8:40:00"
20894,2022-05-07,"11:40:00",2022-05-07,"13:40:00"
19450,2019-08-11,"11:15:00",2019-08-11,"12:15:00"
80679,2021-02-11,"22:30:00",2021-02-12,"7:15:00"
11049,2019-03-25,"11:25:00",2019-03-25,"13:25:00"
28828,2022-05-11,"11:0:00",2022-05-11,"13:35:00"
34794,2021-05-13,"9:45:00",2021-05-13,"13:50:00"
33563,2021-05-07,"10:20:00",2021-05-07,"14:10:00"
17456,2021-12-20,"11:30:00",2021-12-20,"12:45:00"
70559,2019-05-10,"21:0:00",2019-05-11,"9:10:00"
19212,2021-06-22,"11:20:00",2021-06-22,"13:20:00"
90486,2021-11-21,"23:25:00",2021-11-22,"7:15:00"
94337,2019-12-01,"21:20:00",2019-12-02,"7:10:00"
13115,2020-05-24,"10:35:00",2020-05-24,"13:50:00"
38259,2020-03-20,"9:55:00",2020-03-20,"14:30:00"
33260,2022-09-18,"11:0:00",2022-09-18,"13:50:00"
10442,2021-09-05,"10:10:00",2021-09-05,"14:20:00"
19490,2021-12-31,"9:5:00",2021-12-31,"13:30:00"
38568,2021-01-27,"9:30:00",2021-01-27,"14:30:00"
25015,2021-12-23,"11:45:00",2021-12-23,"12:50:00"
15948,2020-04-28,"10:30:00",2020-04-28,"12:5:00"
17715,2021-12-22,"11:30:00",2021-12-22,"13:55:00"
16380,2021-10-25,"10:30:00",2021-10-25,"12:10:00"
34003,2020-09-19,"10:10:00",2020-09-19,"13:0:00"
79924,2022-05-15,"21:15:00",2022-05-16,"9:25:00"
76895,2021-02-25,"23:50:00",2021-02-26,"9:55:00"
25515,2022-02-08,"9:5:00",2022-02-08,"13:0:00"
18615,2019-10-29,"11:35:00",2019-10-29,"12:15:00"
35711,2019-03-25,"11:15:00",2019-03-25,"12:30:00"
98030,2020-03-07,"20:5:00",2020-03-08,"7:0:00"
19362,2019-02-16,"11:30:00",2019-02-16,"14:45:00"
89339,2019-12-08,"20:40:00",2019-12-09,"7:15:00"
21913,2019-08-16,"11:50:00",2019-08-16,"14:40:00"
85091,2022-05-17,"19:35:00",2022-05-18,"9:35:00"
38716,2021-08-16,"9:55:00",2021-08-16,"14:15:00"
30541,2022-05-14,"11:15:00",2022-05-14,"12:50:00"
33828,2019-09-01,"10:50:00",2019-09-01,"14:20:00"
29168,2019-07-19,"9:50:00",2019-07-19,"12:15:00"
79094,2022-06-30,"22:35:00",2022-07-01,"7:30:00"
35462,2019-05-21,"10:50:00",2019-05-21,"12:10:00"
28082,2020-04-29,"9:35:00",2020-04-29,"14:35:00"
13031,2019-05-19,"9:5:00",2019-05-19,"13:35:00"
27181,2019-03-15,"11:20:00",2019-03-15,"12:35:00"
27888,2019-01-02,"10:50:00",2019-01-02,"12:30:00"
89845,2019-01-23,"23:30:00",2019-01-24,"9:55:00"
32937,2022-11-26,"10:50:00",2022-11-26,"14:30:00"
37966,2020-03-01,"9:0:00",2020-03-01,"12:10:00"
96207,2021-10-23,"22:55:00",2021-10-24,"8:50:00"
38325,2020-11-24,"9:5:00",2020-11-24,"13:40:00"
38732,2020-07-16,"11:30:00",2020-07-16,"13:20:00"
85725,2022-07-29,"20:15:00",2022-07-30,"9:15:00"
97840,2020-03-14,"20:50:00",2020-03-15,"8:40:00"
18830,2019-11-03,"11:10:00",2019-11-03,"13:55:00"
96344,2020-12-07,"20:50:00",2020-12-08,"7:25:00"
31839,2021-08-28,"10:35:00",2021-08-28,"12:35:00"
22020,2022-12-26,"10:40:00",2022-12-26,"13:0:00"
76918,2019-05-04,"21:35:00",2019-05-05,"8:5:00"
28556,2021-03-24,"11:30:00",2021-03-24,"13:10:00"
84271,2020-01-20,"20:20:00",2020-01-21,"9:45:00"
32066,2019-03-18,"9:0:00",2019-03-18,"12:10:00"
11430,2021-02-11,"11:55:00",2021-02-11,"12:50:00"
20506,2022-04-13,"11:0:00",2022-04-13,"12:30:00"
36025,2022-04-09,"10:55:00",2022-04-09,"12:15:00"
72688,2021-08-05,"20:10:00",2021-08-06,"7:0:00"
91403,2022-12-24,"22:30:00",2022-12-25,"7:20:00"
37968,2021-01-12,"11:10:00",2021-01-12,"13:55:00"
88489,2020-11-29,"22:15:00",2020-11-30,"8:20:00"
87573,2019-04-21,"21:30:00",2019-04-22,"8:0:00"
87897,2021-05-16,"21:15:00",2021-05-17,"9:20:00"
39549,2021-04-29,"11:40:00",2021-04-29,"14:55:00"
87765,2022-01-03,"22:15:00",2022-01-04,"9:25:00"
87909,2022-10-05,"22:15:00",2022-10-06,"8:0:00"
22078,2021-10-11,"10:0:00",2021-10-11,"13:20:00"
10809,2020-08-24,"10:5:00",2020-08-24,"13:45:00"
96462,2021-07-01,"20:35:00",2021-07-02,"8:20:00"
77312,2021-08-29,"20:20:00",2021-08-30,"8:0:00"
16900,2019-11-05,"9:15:00",2019-11-05,"13:5:00"
30304,2021-09-28,"9:0:00",2021-09-28,"13:55:00"
72592,2022-06-11,"20:10:00",2022-06-12,"7:50:00"
10509,2020-08-07,"11:30:00",2020-08-07,"14:30:00"
10832,2019-04-23,"10:25:00",2019-04-23,"14:10:00"
73032,2022-09-06,"20:5:00",2022-09-07,"9:0:00"
76341,2020-04-21,"22:35:00",2020-04-22,"9:45:00"
35539,2021-09-29,"11:50:00",2021-09-29,"12:30:00"
28952,2020-06-25,"11:55:00",2020-06-25,"12:35:00"
30421,2022-09-13,"9:15:00",2022-09-13,"13:30:00"
23387,2019-07-01,"10:40:00",2019-07-01,"13:25:00"
27218,2021-12-01,"11:35:00",2021-12-01,"13:15:00"
99494,2022-09-20,"20:35:00",2022-09-21,"8:45:00"
32020,2020-06-20,"11:30:00",2020-06-20,"14:45:00"
38640,2021-01-24,"9:45:00",2021-01-24,"12:15:00"
30507,2021-06-19,"11:40:00",2021-06-19,"12:0:00"
11773,2021-06-16,"10:40:00",2021-06-16,"12:45:00"
31622,2022-06-11,"10:20:00",2022-06-11,"12:25:00"
13268,2019-11-11,"10:30:00",2019-11-11,"13:15:00"
88843,2021-12-18,"22:30:00",2021-12-19,"9:55:00"
12480,2019-06-28,"10:35:00",2019-06-28,"14:15:00"
32437,2020-03-23,"10:15:00",2020-03-23,"14:15:00"
15551,2022-10-19,"10:25:00",2022-10-19,"14:0:00"
97741,2022-02-13,"23:50:00",2022-02-14,"8:5:00"
16402,2022-06-16,"11:50:00",2022-06-16,"14:10:00"
32124,2019-04-12,"9:55:00",2019-04-12,"13:0:00"
32646,2019-07-07,"10:10:00",2019-07-07,"12:45:00"
73463,2019-06-26,"20:5:00",2019-06-27,"7:20:00"
84745,2022-04-02,"21:10:00",2022-04-03,"9:10:00"
19494,2020-01-04,"11:35:00",2020-01-04,"14:5:00"
23369,2022-04-06,"10:30:00",2022-04-06,"14:0:00"
29271,2021-04-27,"10:10:00",2021-04-27,"14:35:00"
98084,2022-04-11,"19:35:00",2022-04-12,"7:0:00"
35305,2020-05-09,"11:45:00",2020-05-09,"12:25:00"
18266,2022-05-21,"11:25:00",2022-05-21,"13:55:00"
95015,2020-07-14,"21:25:00",2020-07-15,"9:0:00"
14539,2021-05-06,"11:40:00",2021-05-06,"12:55:00"
98668,2022-10-01,"20:40:00",2022-10-02,"7:50:00"
31520,2019-09-22,"11:5:00",2019-09-22,"14:40:00"
14954,2021-07-27,"10:40:00",2021-07-27,"13:25:00"
13536,2021-05-30,"11:20:00",2021-05-30,"12:50:00"
92902,2022-12-01,"21:40:00",2022-12-02,"9:30:00"
35627,2022-12-10,"11:0:00",2022-12-10,"13:40:00"
77076,2022-05-09,"23:20:00",2022-05-10,"9:50:00"
80112,2021-02-17,"22:0:00",2021-02-18,"8:10:00"
77087,2021-07-31,"23:15:00",2021-08-01,"9:25:00"
13555,2020-11-01,"10:30:00",2020-11-01,"13:35:00"
13355,2022-02-08,"11:15:00",2022-02-08,"12:15:00"
10071,2019-08-21,"11:15:00",2019-08-21,"13:50:00"
13265,2022-08-10,"11:0:00",2022-08-10,"12:25:00"
39239,2021-08-05,"10:50:00",2021-08-05,"12:45:00"
74393,2019-03-23,"21:40:00",2019-03-24,"9:25:00"
73738,2019-06-09,"20:45:00",2019-06-10,"9:45:00"
76419,2020-10-05,"22:20:00",2020-10-06,"7:20:00"
78979,2022-11-15,"20:20:00",2022-11-16,"8:35:00"
87495,2022-05-27,"20:25:00",2022-05-28,"9:55:00"
34321,2019-04-22,"10:30:00",2019-04-22,"13:20:00"
14724,2022-07-17,"11:35:00",2022-07-17,"14:25:00"
72282,2019-02-21,"22:0:00",2019-02-22,"7:20:00"
89994,2021-07-20,"22:0:00",2021-07-21,"8:10:00"
92358,2021-12-12,"20:45:00",2021-12-13,"9:25:00"
91157,2021-10-12,"21:40:00",2021-10-13,"9:15:00"
77471,2019-09-10,"23:40:00",2019-09-11,"8:10:00"
76988,2020-02-01,"20:0:00",2020-02-02,"8:15:00"
34049,2021-03-12,"11:0:00",2021-03-12,"14:35:00"
90937,2021-12-30,"21:40:00",2021-12-31,"9:35:00"
38920,2021-05-29,"11:25:00",2021-05-29,"13:20:00"
81375,2021-03-31,"19:10:00",2021-04-01,"8:15:00"
78170,2022-09-16,"23:25:00",2022-09-17,"9:15:00"
76606,2022-05-21,"20:15:00",2022-05-22,"7:50:00"
33718,2019-03-06,"10:50:00",2019-03-06,"12:25:00"
16547,2020-05-13,"9:30:00",2020-05-13,"12:20:00"
25612,2019-01-28,"10:10:00",2019-01-28,"14:0:00"
98080,2022-06-08,"22:45:00",2022-06-09,"7:45:00"
13640,2021-09-22,"11:25:00",2021-09-22,"12:15:00"
96210,2019-08-01,"20:50:00",2019-08-02,"9:30:00"
15525,2019-05-19,"11:40:00",2019-05-19,"12:35:00"
92496,2019-03-04,"22:15:00",2019-03-05,"7:0:00"
10222,2020-08-17,"10:0:00",2020-08-17,"14:40:00"
86406,2021-03-14,"23:5:00",2021-03-15,"9:30:00"
94072,2020-04-15,"19:10:00",2020-04-16,"7:55:00"
10705,2019-06-13,"9:25:00",2019-06-13,"14:30:00"
74089,2020-01-25,"19:45:00",2020-01-26,"9:45:00"
21097,2021-11-24,"11:55:00",2021-11-24,"14:35:00"
99344,2020-12-06,"21:0:00",2020-12-07,"7:25:00"
97626,2020-07-11,"20:25:00",2020-07-12,"7:5:00"
28573,2021-06-19,"10:0:00",2021-06-19,"13:40:00"
75331,2021-10-24,"21:5:00",2021-10-25,"8:35:00"
39020,2019-03-29,"9:20:00",2019-03-29,"14:20:00"
88114,2022-07-13,"21:10:00",2022-07-14,"8:55:00"
25322,2021-12-01,"11:50:00",2021-12-01,"12:15:00"
25372,2021-01-31,"9:35:00",2021-01-31,"14:35:00"
35425,2019-07-08,"11:45:00",2019-07-08,"14:5:00"
95981,2019-11-02,"21:40:00",2019-11-03,"7:35:00"
33280,2020-02-24,"9:25:00",2020-02-24,"13:50:00"
27622,2021-02-18,"10:45:00",2021-02-18,"12:25:00"
38044,2021-06-15,"11:5:00",2021-06-15,"13:5:00"
73047,2022-11-18,"21:30:00",2022-11-19,"7:40:00"
87693,2021-11-08,"22:10:00",2021-11-09,"8:55:00"
80682,2022-08-05,"21:25:00",2022-08-06,"8:10:00"
99305,2019-09-25,"20:15:00",2019-09-26,"9:55:00"
33326,2021-01-11,"11:15:00",2021-01-11,"12:0:00"
86430,2019-01-02,"21:50:00",2019-01-03,"8:15:00"
83100,2019-01-13,"23:50:00",2019-01-14,"8:30:00"
74582,2019-12-22,"19:15:00",2019-12-23,"7:45:00"
28645,2021-05-21,"10:25:00",2021-05-21,"12:30:00"
32648,2019-02-17,"11:5:00",2019-02-17,"12:5:00"
94041,2020-09-03,"20:55:00",2020-09-04,"9:30:00"
18637,2022-09-09,"10:55:00",2022-09-09,"14:0:00"
18654,2019-03-27,"10:40:00",2019-03-27,"12:0:00"
20133,2019-07-18,"11:50:00",2019-07-18,"14:50:00"
16660,2020-09-03,"11:20:00",2020-09-03,"13:20:00"
38156,2022-10-16,"9:40:00",2022-10-16,"13:45:00"
30340,2019-11-23,"10:5:00",2019-11-23,"12:55:00"
20499,2019-03-21,"9:5:00",2019-03-21,"12:45:00"
85185,2020-10-01,"19:45:00",2020-10-02,"9:25:00"
37860,2022-06-11,"9:15:00",2022-06-11,"13:45:00"
84330,2022-09-30,"19:45:00",2022-10-01,"8:55:00"
33184,2022-12-19,"11:50:00",2022-12-19,"12:15:00"
22550,2019-10-30,"11:30:00",2019-10-30,"13:40:00"
31685,2019-10-18,"11:15:00",2019-10-18,"14:30:00"
17777,2019-04-06,"11:50:00",2019-04-06,"13:0:00"
89660,2019-08-23,"20:55:00",2019-08-24,"9:20:00"
13847,2019-04-26,"11:10:00",2019-04-26,"14:35:00"
17950,2021-10-18,"10:10:00",2021-10-18,"14:50:00"
32831,2021-02-15,"10:40:00",2021-02-15,"12:20:00"
84465,2022-11-15,"22:20:00",2022-11-16,"7:50:00"
30880,2020-11-05,"11:5:00",2020-11-05,"12:40:00"
34835,2019-05-03,"9:15:00",2019-05-03,"14:55:00"
27019,2022-11-30,"10:0:00",2022-11-30,"12:0:00"
35203,2019-07-14,"10:5:00",2019-07-14,"12:35:00"
94176,2020-11-19,"19:40:00",2020-11-20,"8:0:00"
96663,2019-05-20,"20:50:00",2019-05-21,"9:50:00"
28083,2022-04-17,"11:35:00",2022-04-17,"14:30:00"
76328,2020-04-01,"19:15:00",2020-04-02,"7:55:00"
26523,2022-03-25,"11:5:00",2022-03-25,"12:55:00"
90801,2020-11-03,"22:10:00",2020-11-04,"8:50:00"
12804,2021-12-01,"9:55:00",2021-12-01,"12:35:00"
19957,2022-05-18,"11:10:00",2022-05-18,"13:35:00"
23729,2022-12-14,"9:35:00",2022-12-14,"12:55:00"
98701,2020-04-13,"21:35:00",2020-04-14,"9:35:00"
39638,2021-06-22,"11:10:00",2021-06-22,"14:45:00"
85626,2020-09-13,"20:5:00",2020-09-14,"7:35:00"
35109,2021-03-21,"10:35:00",2021-03-21,"13:50:00"
36987,2022-01-05,"9:20:00",2022-01-05,"14:10:00"
13667,2022-04-06,"9:35:00",2022-04-06,"14:50:00"
97377,2020-05-26,"21:0:00",2020-05-27,"7:10:00"
11451,2019-03-29,"11:50:00",2019-03-29,"13:35:00"
28552,2021-08-20,"10:35:00",2021-08-20,"12:55:00"
14309,2019-08-28,"10:40:00",2019-08-28,"13:40:00"
99873,2019-08-07,"19:50:00",2019-08-08,"9:45:00"
24238,2021-12-05,"11:35:00",2021-12-05,"13:20:00"
75840,2021-06-08,"22:0:00",2021-06-09,"7:20:00"
23761,2021-01-15,"10:45:00",2021-01-15,"13:55:00"
37961,2019-04-23,"9:50:00",2019-04-23,"12:30:00"
12780,2021-12-30,"10:0:00",2021-12-30,"12:45:00"
21559,2019-03-04,"9:30:00",2019-03-04,"14:35:00"
11086,2022-05-15,"9:35:00",2022-05-15,"12:25:00"
37373,2022-09-10,"9:0:00",2022-09-10,"12:5:00"
92548,2020-03-20,"19:45:00",2020-03-21,"7:25:00"
27052,2022-11-16,"9:35:00",2022-11-16,"13:5:00"
17079,2020-06-05,"11:0:00",2020-06-05,"12:0:00"
78972,2022-11-20,"22:55:00",2022-11-21,"9:30:00"
92458,2022-05-01,"20:25:00",2022-05-02,"8:10:00"
21471,2019-04-10,"11:50:00",2019-04-10,"12:0:00"
99524,2022-12-22,"23:40:00",2022-12-23,"8:30:00"
21692,2019-04-17,"11:40:00",2019-04-17,"14:55:00"
23592,2020-06-15,"10:55:00",2020-06-15,"14:45:00"
32350,2022-05-08,"9:10:00",2022-05-08,"13:50:00"
31374,2022-12-30,"9:35:00",2022-12-30,"13:20:00"
17277,2019-08-18,"9:50:00",2019-08-18,"14:55:00"
24654,2022-04-18,"10:15:00",2022-04-18,"13:30:00"
26394,2022-10-10,"9:10:00",2022-10-10,"12:55:00"
19586,2022-06-04,"9:20:00",2022-06-04,"12:10:00"
97385,2021-07-13,"23:10:00",2021-07-14,"9:30:00"
17420,2022-07-31,"10:30:00",2022-07-31,"14:20:00"
29649,2022-07-26,"11:5:00",2022-07-26,"12:15:00"
75503,2022-08-28,"20:30:00",2022-08-29,"9:20:00"
90426,2019-12-17,"23:5:00",2019-12-18,"7:0:00"
72716,2020-04-14,"23:0:00",2020-04-15,"8:55:00"
35735,2022-11-04,"11:20:00",2022-11-04,"12:45:00"
99318,2020-09-24,"20:30:00",2020-09-25,"8:55:00"
88192,2019-01-15,"20:30:00",2019-01-16,"8:30:00"
72090,2022-11-11,"21:35:00",2022-11-12,"7:25:00"
73967,2020-09-14,"21:45:00",2020-09-15,"8:40:00"
79765,2022-11-04,"19:25:00",2022-11-05,"9:20:00"
95800,2021-05-04,"19:15:00",2021-05-05,"9:55:00"
25909,2021-10-08,"11:20:00",2021-10-08,"13:55:00"
79523,2020-02-15,"20:25:00",2020-02-16,"9:35:00"
22793,2019-11-06,"11:50:00",2019-11-06,"14:20:00"
26066,2019-06-02,"11:35:00",2019-06-02,"13:25:00"
80829,2019-09-27,"21:45:00",2019-09-28,"7:20:00"
14086,2019-03-07,"10:5:00",2019-03-07,"12:5:00"
19177,2019-08-16,"9:30:00",2019-08-16,"14:0:00"
91575,2022-02-06,"20:55:00",2022-02-07,"9:45:00"
29310,2020-08-23,"10:20:00",2020-08-23,"13:55:00"
25555,2020-02-09,"9:10:00",2020-02-09,"13:10:00"
80027,2022-12-30,"22:5:00",2022-12-31,"8:55:00"
36980,2022-04-12,"10:10:00",2022-04-12,"13:50:00"
96277,2021-03-29,"20:45:00",2021-03-30,"7:5:00"
18432,2022-01-24,"9:25:00",2022-01-24,"14:35:00"
19568,2019-06-20,"9:35:00",2019-06-20,"14:0:00"
29484,2019-08-15,"11:55:00",2019-08-15,"12:55:00"
21386,2019-11-16,"9:50:00",2019-11-16,"12:15:00"
31312,2022-12-11,"10:40:00",2022-12-11,"12:0:00"
71417,2019-07-24,"19:40:00",2019-07-25,"8:40:00"
33703,2020-04-10,"10:5:00",2020-04-10,"14:25:00"
35087,2022-11-12,"10:15:00",2022-11-12,"13:20:00"
28549,2020-12-27,"11:55:00",2020-12-27,"13:25:00"
37591,2019-12-20,"10:40:00",2019-12-20,"14:10:00"
27914,2021-11-30,"11:20:00",2021-11-30,"12:55:00"
23173,2019-10-14,"9:5:00",2019-10-14,"14:45:00"
73976,2019-04-11,"22:40:00",2019-04-12,"8:5:00"
11694,2020-10-14,"9:40:00",2020-10-14,"14:30:00"
72409,2019-08-11,"23:10:00",2019-08-12,"8:15:00"
18387,2021-03-25,"10:20:00",2021-03-25,"13:35:00"
97198,2019-05-23,"19:25:00",2019-05-24,"7:40:00"
29369,2019-01-20,"11:40:00",2019-01-20,"14:0:00"
24389,2022-07-17,"10:35:00",2022-07-17,"14:15:00"
18417,2022-10-23,"10:10:00",2022-10-23,"13:10:00"
12355,2021-01-06,"9:40:00",2021-01-06,"13:50:00"
10600,2022-06-22,"11:0:00",2022-06-22,"12:25:00"
24263,2021-12-27,"10:55:00",2021-12-27,"12:35:00"
14557,2022-09-07,"9:30:00",2022-09-07,"13:35:00"
96120,2022-01-21,"23:45:00",2022-01-22,"9:5:00"
21940,2022-07-21,"11:15:00",2022-07-21,"13:10:00"
30662,2021-09-21,"10:5:00",2021-09-21,"14:15:00"
70434,2019-09-03,"20:10:00",2019-09-04,"8:0:00"
