"ticket_id","seat_location","seat_class","luggage_no","regis_no","flight_no","traveler_id"
5361745886,"12C","First",3,"BC62025","DL7422",2196866
4577190322,"12C","First",3,"C034299","CA405",2370711
4062999294,"12C","First",1,"C517003","FD815",2890029
9088879272,"12C","First",2,"DG44175","MU8172",6041933
2094629345,"12C","First",3,"MV15753","MH497",2894313
7526623884,"12C","First",1,"QG80006","UA9592",4094085
3026542992,"12C","First",2,"QZ42276","UA4587",9192766
4346349291,"12C","First",2,"RI57422","HU7832",7706227
5637412086,"12C","First",1,"RK12506","AA1326",5470127
9457886562,"12C","First",1,"UX15682","DL6855",4315112
6639739628,"12C","First",3,"ZT22009","G145",7701145
4031922392,"12D","Business",2,"AV72077","6O839",9719120
3993840192,"12D","Business",2,"D412459","MU3736",7685129
9106876866,"12D","Business",3,"F688331","HU9132",4656768
6537040975,"12D","Business",2,"FA71621","SE740",4241520
4358812619,"12D","Business",1,"FX62042","MU6522",4064943
9357907920,"12D","Business",1,"GV38377","Y9424",2616388
9620380237,"12D","Business",2,"HU76983","GK266",3154475
8234117438,"12D","Business",1,"NC68102","YUZ113",4546432
5795335970,"12D","Business",3,"NZ16890","MU4872",2467945
1893454518,"12D","Business",1,"QZ42276","UA3688",2105446
9275170758,"12D","Business",2,"RK12506","AA1326",4558953
7095032302,"12D","Business",1,"X391074","YUZ435",3280615
7478035927,"12D","Economic",1,"A416064","G194",2886326
3608444922,"12D","Economic",2,"BL51630","G660",6112648
7682944465,"12D","Economic",1,"D912152","BUR579",8745455
5673245220,"12D","Economic",1,"DT39733","QZ368",7877660
1949554387,"12D","Economic",1,"HQ21551","AS799",2121955
4758782770,"12D","Economic",1,"HY30644","BGY878",8941866
3052566824,"12D","Economic",1,"IO10445","UA8471",5041813
6309085287,"12D","Economic",1,"QS92830","Y7674",6733673
8057943240,"12D","Economic",3,"SI46275","DL2318",3833852
9078358128,"12D","Economic",1,"X015769","DSV144",2987196
8670987999,"12D","Economic",2,"XL21477","AA5332",4272685
2097186887,"12D","Economic",2,"XT33226","MH774",5830357
2415326582,"12D","Economic",2,"ZS99861","MU6349",9768600
5932366371,"12D","First",3,"CR27959","MD346",4498540
7020220307,"12D","First",1,"FX62042","MU3010",8565188
9393562126,"12D","First",1,"FX62042","MU3178",2115643
8912839856,"12D","First",1,"GR97278","HU4824",5500361
6214003024,"12D","First",3,"JN59416","6O477",6599036
4235825636,"12D","First",3,"K453378","QL737",2929402
8034760845,"12D","First",1,"NH61172","MH402",2355183
6025583440,"12D","First",2,"QM19906","FD864",3948718
4167595276,"12D","First",1,"RA31940","UA1658",5057717
4767301183,"12D","First",1,"XL21477","AA9680",6248698
4106299710,"12D","First",3,"ZN27898","CA4317",9618517
4490204125,"12E","Business",3,"AH11264","CA466",9561738
1090958988,"12E","Business",3,"DP62487","DL6931",8518259
1144970333,"12E","Business",1,"DX22477","MU4865",4162709
8480358648,"12E","Business",2,"FF57279","AA6140",7336185
2933013699,"12E","Business",1,"JN59416","6O477",3100579
8596416540,"12E","Business",3,"MD64300","HU5268",2023104
8449863506,"12E","Business",1,"NZ26522","VA764",6930638
2141203455,"12E","Business",3,"RA31940","UA2618",4643037
7739268234,"12E","Business",1,"WQ16876","CA6666",4850196
6133474006,"12E","Business",2,"YV60564","MU4628",9080166
3465117598,"12E","Business",2,"ZF17492","CA9932",5470127
6675150307,"12E","Economic",2,"AU69054","SE961",5859739
3696027883,"12E","Economic",3,"BW60821","Y9467",7401203
7704945732,"12E","Economic",1,"GR97278","HU7863",8003031
9849317695,"12E","Economic",3,"H834424","AA6191",5081945
7002647463,"12E","Economic",3,"IP96318","N7419",5487582
4799179632,"12E","Economic",2,"K453378","QL737",5989323
5981223681,"12E","Economic",1,"K791494","G576",6941496
2741064702,"12E","Economic",3,"LU95862","7W321",9859820
8396131970,"12E","Economic",2,"O482585","GK122",2383419
5689937914,"12E","Economic",3,"Q338746","DL1695",8364136
5346070362,"12E","Economic",1,"YD51669","QL652",8028399
4168865890,"12E","First",1,"D412459","MU6990",9767741
5494405496,"12E","First",1,"DK59405","UA6559",9374251
6801894188,"12E","First",2,"EM26166","KA785",7120670
4512188430,"12E","First",2,"FZ17926","DL1745",3065172
6867299711,"12E","First",1,"I268678","AA8590",6014132
4171824363,"12E","First",2,"MD29253","OAC161",2552459
4697929386,"12E","First",3,"NI38385","CA763",9250285
1149248186,"12E","First",2,"PD21254","VA955",6743322
5740745051,"12E","First",1,"QD27517","CA9264",3291493
2881892020,"12E","First",1,"QE16655","HU9119",5409049
3672149054,"12E","First",3,"ST56683","CZ818",6899645
8465003029,"12E","First",2,"UX15682","DL171",8380979
8772070774,"12E","First",3,"XZ90550","DL3894",8753970
5942480924,"12F","Business",2,"BC62025","DL9517",4299311
4380156988,"12F","Business",1,"IQ91358","AA5443",9806464
1353502853,"12F","Business",2,"JK76259","RL770",5398539
2830429009,"12F","Business",3,"NI38385","CA7713",5647449
5413311437,"12F","Business",2,"NZ16890","MU4872",5345728
4083200498,"12F","Business",3,"QN91011","AA2513",2481819
5591386336,"12F","Business",1,"RK12506","AA7023",5220773
5062184867,"12F","Business",2,"VQ54186","HU4699",3564167
3140381657,"12F","Economic",3,"C034299","CA3506",3599571
1533131952,"12F","Economic",1,"D441026","HU3105",3382579
7379693264,"12F","Economic",3,"DK59405","UA4827",4932072
8915496533,"12F","Economic",1,"FT26660","AA6473",7749763
7461947497,"12F","Economic",2,"G813645","MD288",8986853
2171134697,"12F","Economic",3,"HM58307","BUR855",9274103
6708856954,"12F","Economic",3,"HO38381","UA5335",3842962
5154042919,"12F","Economic",2,"MH89346","DL4643",7210299
6886758853,"12F","Economic",2,"MH89346","DL8622",6857779
6291029427,"12F","Economic",2,"NI38385","CA763",4548303
4317761203,"12F","Economic",3,"OM42334","UA1901",8099702
6455475984,"12F","Economic",1,"QN91011","AA3369",9701252
9259705879,"12F","Economic",3,"RB23527","RMK284",5494531
3659130266,"12F","Economic",2,"U815788","FD641",3939380
3728582081,"12F","Economic",2,"UB67244","UA7306",4061700
9369622808,"12F","Economic",1,"VG28299","CZ258",8478103
4841237492,"12F","Economic",1,"X449240","UH335",9799391
2560812146,"12F","Economic",1,"XZ90550","DL5724",2751158
5062556800,"12F","Economic",1,"ZI93930","CA8079",3773676
6339923187,"12F","First",3,"DG44175","MU3870",7964551
1765326522,"12F","First",2,"DX22477","MU8755",8444007
2720107388,"12F","First",1,"F469731","N7353",2594697
6359142687,"12F","First",3,"H834424","AA1157",6953810
2452086776,"12F","First",1,"K248623","AA7588",8305042
9086128631,"12F","First",3,"PG82179","HU3252",9163916
7912766832,"12F","First",3,"QE16655","HU4236",8860931
8226345558,"12F","First",1,"VR57164","CA492",2764294
2948956246,"12F","First",3,"W181679","MU7946",6434779
6387033777,"12F","First",2,"W299434","HU5331",7395171
9392067496,"12F","First",1,"ZF17492","CA4010",2823349
6135333522,"13A","Business",1,"C573194","AA8357",4112488
3171963038,"13A","Business",2,"D441026","HU7612",4602337
3329613193,"13A","Business",3,"ET76777","HU8683",7520781
3651506911,"13A","Business",2,"FF57279","AA6986",9528798
9161622281,"13A","Business",1,"FJ26430","AA2442",8946217
8215459130,"13A","Business",2,"G447615","UA7555",8790549
2930550514,"13A","Business",1,"HF48942","CA1674",9255451
6727269366,"13A","Business",2,"IO10445","UA8561",8645486
3010019953,"13A","Business",3,"QG80006","UA6026",6907435
7224763386,"13A","Business",1,"QZ42276","UA6736",4291868
9989632991,"13A","Business",3,"RA31940","UA2618",6123845
6836996785,"13A","Business",3,"WQ16876","CA2288",7618848
3849080062,"13A","Business",1,"XR35145","DL8532",2502835
6825616986,"13A","Business",3,"ZF17492","CA7284",6078856
3321512970,"13A","Business",2,"ZX97198","MU5415",6454795
8594912637,"13A","Economic",2,"AK15140","AA5310",4797813
8750580091,"13A","Economic",1,"CG45530","FD769",7161890
6052490911,"13A","Economic",1,"DX22477","MU4448",2398121
9826882489,"13A","Economic",1,"FT26660","AA6473",5634260
6891193406,"13A","Economic",1,"G447615","UA486",8995388
5079393722,"13A","Economic",2,"K672440","G348",8687626
5525222762,"13A","Economic",3,"NQ47997","UA6333",2605076
5827087855,"13A","Economic",3,"RL38507","Y9464",2371247
4822791758,"13A","Economic",1,"RZ47778","MU5303",6068769
8074702707,"13A","Economic",1,"TQ90743","CA4767",6610936
9764304014,"13A","First",1,"D441026","HU6237",8609330
2519944817,"13A","First",3,"DK59405","UA1138",7818771
2571471451,"13A","First",3,"FJ26430","AA5703",6110003
1623541456,"13A","First",3,"G593666","DSV599",5493018
5143636537,"13A","First",2,"JL49802","UH484",3583158
7220433789,"13A","First",2,"MN39894","HU5178",6415187
1565361879,"13A","First",3,"MW40322","GK558",3038605
6582989821,"13A","First",3,"OQ81096","DL9112",6458044
5241349703,"13A","First",2,"RF96683","MH421",2398121
7851317215,"13A","First",3,"RI57422","HU5926",9005881
6536836306,"13A","First",1,"WQ16876","CA7278",6146481
9897031901,"13B","Business",2,"C573194","AA3632",6960831
6365490306,"13B","Business",3,"C573194","AA8357",8870243
5672860789,"13B","Business",1,"IY87396","MU9871",6155927
1315662769,"13B","Business",3,"O975291","EA689",4075031
6317391889,"13B","Business",2,"OX36471","CA4196",9488117
9780241931,"13B","Business",3,"RI57073","Y7165",5543093
1029373621,"13B","Business",1,"UJ58896","DL2250",2006481
3050043518,"13B","Business",3,"VQ54186","HU1413",4840030
4544574315,"13B","Business",3,"XL21477","AA2181",8427469
5113533106,"13B","Economic",2,"AH11264","CA5180",5339054
1854831897,"13B","Economic",3,"BF76420","UH265",8116864
8722096764,"13B","Economic",3,"ET76777","HU6572",9308875
1829546491,"13B","Economic",2,"FF57279","AA3978",2938386
7876001688,"13B","Economic",3,"JL49802","UH484",3415802
3530482388,"13B","Economic",1,"K248623","AA8504",8973377
5783785635,"13B","Economic",2,"KM74606","KA783",3292403
9414773292,"13B","Economic",2,"NQ47997","UA6333",6900677
7432922261,"13B","Economic",3,"NQ47997","UA8856",9666640
6859188903,"13B","Economic",1,"OX36471","CA1223",4693254
7052435215,"13B","Economic",3,"RI77716","SK870",5053304
1820876643,"13B","Economic",1,"WQ16876","CA6666",4588264
4965344572,"13B","First",3,"BC62025","DL7665",4252046
4950533830,"13B","First",2,"BJ88270","KA756",7300058
4392744964,"13B","First",1,"GR97278","HU7663",2327284
8505956173,"13B","First",2,"GR97278","HU7863",7936694
8130482809,"13B","First",1,"HB79303","UA2048",9911470
1871628075,"13B","First",2,"MD64300","HU5870",9007037
6309410012,"13B","First",1,"QD27517","CA7107",2414693
2281427113,"13B","First",3,"QD27517","CA7963",7093336
2203167272,"13B","First",3,"QE16655","HU6375",7147989
7705883858,"13B","First",2,"TQ90743","CA3476",8720757
1601387880,"13B","First",1,"U541105","FV933",9245491
5994696338,"13B","First",3,"WB27133","QL298",6448721
3826389643,"13B","First",2,"WQ16876","CA4505",3177996
5612942358,"13B","First",1,"WY24189","OAC277",3599571
6887705495,"13B","First",3,"X391074","YUZ435",7568030
6154537526,"13C","Business",1,"B764584","L6 902",6066785
7077298746,"13C","Business",1,"IO10445","UA9533",2874089
9635658866,"13C","Business",3,"IX35219","AA1269",9598897
5815120011,"13C","Business",3,"MZ22939","RL112",3261447
3942378417,"13C","Business",3,"NQ47997","UA3421",3712465
9196890770,"13C","Business",3,"OM42334","UA6434",4492104
5551012537,"13C","Business",3,"OQ81096","DL2930",7889816
9709533215,"13C","Business",1,"P019920","DL5201",5525133
9944352091,"13C","Business",1,"XZ90550","DL6529",5313054
2354789903,"13C","Business",2,"ZI93930","CA8657",9497181
5789208222,"13C","Business",2,"ZS99861","MU9711",8364136
2719933447,"13C","Economic",1,"D257190","AA8481",9185416
4383406895,"13C","Economic",3,"E470790","CZ997",3701094
7659828367,"13C","Economic",3,"I135632","LH129",2520825
5249350515,"13C","Economic",2,"NQ47997","UA8077",7958898
8847120939,"13C","Economic",3,"NX10428","FNA509",7014124
4672349750,"13C","Economic",1,"QD27517","CA7107",6927974
2832890608,"13C","Economic",1,"QX84173","CA5320",3806631
2464247139,"13C","Economic",3,"R630878","YUZ280",6152749
5109131428,"13C","Economic",1,"UB67244","UA250",4315112
8593765271,"13C","Economic",2,"UM74264","QZ535",2364484
4612154299,"13C","Economic",2,"VJ28448","DL9824",6232116
3552133282,"13C","Economic",2,"WT14701","TK786",2386681
3625462762,"13C","Economic",1,"XH34317","QL294",5916416
4399054981,"13C","Economic",3,"XZ50110","SE682",2521312
7241340484,"13C","Economic",3,"YV60564","MU2747",3979210
3958723643,"13C","First",1,"AP62348","MD527",2887065
3869968686,"13C","First",1,"FF57279","AA733",8676532
6183208423,"13C","First",3,"FT26660","AA762",9437321
4759922111,"13C","First",3,"HA25581","DL480",3721945
4473716525,"13C","First",3,"KF56264","VA339",2749513
8174882100,"13C","First",2,"MN39894","HU7592",8217489
6943027845,"13C","First",2,"PO24335","BGY409",3538612
4620421247,"13C","First",2,"PY87755","L6 836",7302260
4740171529,"13C","First",1,"RK12506","AA1192",3570396
7192962422,"13C","First",2,"UF25136","CA7154",3157374
8384956171,"13C","First",1,"VR57164","CA3873",9728759
2912238755,"13D","Business",1,"AK15140","AA7076",6506838
9452144791,"13D","Business",2,"D257190","AA440",9763068
8011854482,"13D","Business",1,"D412459","MU264",7365642
6410710688,"13D","Business",3,"HO38381","UA883",7300058
9287678126,"13D","Business",2,"IQ91358","AA3755",3732514
9879693569,"13D","Business",3,"LU39394","IG132",8316416
6258553435,"13D","Business",1,"UJ58896","DL2250",4375912
9210388933,"13D","Business",2,"XN21483","HU2241",2269494
7140990792,"13D","Economic",2,"CS55016","7W990",6412365
8441817630,"13D","Economic",1,"G447615","UA1532",3978342
8831064193,"13D","Economic",2,"I268678","AA4431",3122334
8810835066,"13D","Economic",3,"K248623","AA3974",5694942
9984994280,"13D","Economic",2,"LO15054","DL5182",8637530
8769980151,"13D","Economic",3,"MN39894","HU5178",8571358
8918966294,"13D","Economic",1,"NI38385","CA1503",9107973
4853875272,"13D","Economic",2,"NQ47997","UA7394",3960221
3493479638,"13D","Economic",2,"PA47694","AA8688",5103263
1268320175,"13D","Economic",3,"QM95314","6O666",9190051
5036624495,"13D","Economic",1,"QN17200","UA5990",6980858
4786671357,"13D","First",1,"CS55016","7W990",5700601
3126981465,"13D","First",2,"QM19906","FD864",2838208
4069484053,"13D","First",1,"U533322","Y9235",7696861
5357709001,"13D","First",3,"VQ54186","HU5174",6683828
8887292278,"13E","Business",2,"CX56054","MU3597",5914927
3093818135,"13E","Business",1,"FX47043","UA5855",8098287
6784730250,"13E","Business",1,"GR97278","HU3353",5103263
3990045049,"13E","Business",3,"IX35219","AA6293",6060021
3249028172,"13E","Business",1,"JW93445","Y7313",9330439
1124747376,"13E","Business",1,"MH28238","YUZ254",2002765
5472458924,"13E","Business",2,"ND79620","KA537",9557345
2690780006,"13E","Business",2,"QM95314","6O666",8193093
8558835359,"13E","Business",3,"UB67244","UA6560",3332716
9388932403,"13E","Business",3,"ZX97198","MU2947",7324793
2705518015,"13E","Economic",2,"DG44175","MU5717",3388891
7753660247,"13E","Economic",1,"DX22477","MU4265",6180903
2640714519,"13E","Economic",1,"E151097","QL607",7426551
3081725967,"13E","Economic",2,"IQ91358","AA5443",9570181
8493423935,"13E","Economic",2,"IY87396","MU5879",7205691
2823294435,"13E","Economic",3,"LO75185","UA3063",3180993
6482303494,"13E","Economic",1,"LU39394","IG132",6151571
3529091516,"13E","Economic",3,"NZ49581","DSV825",4644541
4302450980,"13E","Economic",1,"OQ81096","DL2111",5604764
3874165574,"13E","Economic",2,"PA47694","AA5377",5820311
3739374117,"13E","Economic",3,"S755695","UH212",3616640
6174215715,"13E","Economic",3,"VJ28448","DL9823",6774180
2617976823,"13E","Economic",3,"W181679","MU9773",5131584
7495836985,"13E","Economic",3,"XR35145","DL8532",8156161
5098284564,"13E","First",2,"CD18852","VA341",7142556
1460528700,"13E","First",3,"FH33719","6O715",3886199
9830214498,"13E","First",2,"IQ91358","AA6859",6584105
7683531205,"13E","First",2,"NQ47997","UA8077",8300239
2814790002,"13E","First",3,"UX15682","DL1872",3702846
2612494365,"13E","First",3,"V131505","Y9671",5523130
4909214271,"13E","First",2,"ZI93930","CA8657",3507083
3104362714,"13F","Business",3,"C463705","FNA722",7422315
9177409200,"13F","Business",1,"GJ65862","TK507",4503322
6914471273,"13F","Business",2,"NK33347","FD953",9018993
8047700216,"13F","Business",1,"SI46275","DL3409",5967699
7659364069,"13F","Business",1,"U982141","BGY841",8186353
9049840159,"13F","Business",2,"W299434","HU5331",4151056
1904552730,"13F","Business",2,"YO41476","QL578",4529591
5558460493,"13F","Economic",1,"AH11264","CA9051",9986764
3093411064,"13F","Economic",2,"AK15140","AA5310",7839965
7910284237,"13F","Economic",1,"AP80260","MU5341",9252287
8753071716,"13F","Economic",1,"BN47452","MH589",3618631
8673071289,"13F","Economic",3,"CW91929","BGY479",9015891
2561575614,"13F","Economic",2,"DG44175","MU3870",2606089
7869572882,"13F","Economic",1,"DP62487","DL6843",8973659
7166265751,"13F","Economic",2,"ES88832","MU3836",5694809
7737220883,"13F","Economic",2,"ET76777","HU6121",9112331
2162079799,"13F","Economic",3,"G593666","DSV599",5276923
2194895082,"13F","Economic",3,"HF48942","CA3474",3132170
9387471661,"13F","Economic",1,"OQ81096","DL557",6794343
9625355224,"13F","Economic",3,"QD27517","CA6054",9546539
8422705724,"13F","Economic",3,"UN57507","CA5037",6341721
2445766378,"13F","Economic",2,"ZO89128","SE561",5150084
1417627504,"13F","First",2,"D412459","MU3736",7712598
2905283921,"13F","First",1,"DG44175","MU9378",3722861
1350659784,"13F","First",1,"F471027","MS560",2074838
8441724276,"13F","First",2,"FT26660","AA2489",4474045
6977859905,"13F","First",3,"FZ17926","DL9722",7826843
4043791240,"13F","First",1,"HO38381","UA9215",5781234
6090506307,"13F","First",1,"ON28761","VA766",3455593
6518791840,"13F","First",3,"OX36471","CA2207",4816199
3442288229,"13F","First",3,"QX84173","CA8865",4623177
5619631281,"13F","First",1,"RS77818","QZ848",2808750
3612720080,"13F","First",1,"RZ47778","MU5232",9581645
7641060757,"13F","First",3,"XZ90550","DL2569",5324441
3173213156,"13F","First",2,"YW83891","Y7767",8747069
1599664769,"13F","First",3,"ZF17492","CA570",9903828
4574134477,"13F","First",3,"ZI93930","CA1853",3542657
3182474310,"14A","Business",2,"ES88832","MU3836",6266170
3114133475,"14A","Business",3,"HF48942","CA3474",4269152
7157343142,"14A","Business",2,"HF48942","CA6209",3492141
